survey,damping,inject_id,inject_label,dominant_basin,dominant_basin_label,final_maxRho,final_entropy,final_mass
post_medium_norm,0.2,58,metatronic,58,metatronic,4.069676,0.948562,42.13084
post_medium_norm,0.2,59,tree,59,tree,0.147913,0.991755,18.900947
post_medium_norm,0.2,60,self,60,self,0.142073,0.991961,18.7386
post_medium_norm,0.2,61,old,61,old,0.142043,0.991961,18.755283
post_medium_norm,0.2,62,king,62,king,0.12813,0.992486,17.11876
post_medium_norm,0.2,63,set,63,set,0.141328,0.991962,18.710921
post_medium_norm,0.2,64,john,2,christ,0.118485,0.992928,15.805033
post_medium_norm,0.2,65,atlantean,65,atlantean,0.14105,0.992001,18.627643
post_medium_norm,0.2,66,jesus,22,christic,0.128308,0.99249,16.993166
post_medium_norm,0.2,67,spirit heart,67,spirit heart,5.01315,0.922348,40.90832
post_medium_norm,0.2,68,nature,68,nature,0.147688,0.991749,18.87672
post_medium_norm,0.2,69,heart sanctuary,69,heart sanctuary,0.234298,0.990576,19.140246
post_medium_norm,0.2,70,adam,70,adam,0.15153,0.992047,18.233903
post_medium_norm,0.2,71,crystal,71,crystal,0.23015,0.98961,18.94929
post_medium_norm,0.2,72,isis eye,106,free information,0.123956,0.992405,16.158135
post_medium_norm,0.2,73,mari,22,christic,0.128144,0.992519,17.080947
post_medium_norm,0.2,74,egypt,74,egypt,0.144875,0.99193,18.80537
post_medium_norm,0.2,75,central,75,central,0.136956,0.992142,18.188863
post_medium_norm,0.2,76,logos,76,logos,0.141457,0.991968,18.711456
post_medium_norm,0.2,77,temporal alchemy,28,akashic practice,2.206249,0.677281,30.132371
post_medium_norm,0.2,78,knowledge,78,knowledge,0.141549,0.991933,18.733788
post_medium_norm,0.2,79,par,52,temple of,0.121587,0.994336,16.473543
post_medium_norm,0.2,80,city,80,city,0.137255,0.992157,18.200698
post_medium_norm,0.2,81,alchemy star,28,akashic practice,2.206249,0.677281,30.132371
post_medium_norm,0.2,82,johannine grove,52,temple of,0.124156,0.994147,16.817412
post_medium_norm,0.2,83,rose,83,rose,0.13871,0.99206,18.29449
post_medium_norm,0.2,84,mysteries,84,mysteries,0.141144,0.991967,18.718444
post_medium_norm,0.2,85,tehuti,85,tehuti,0.136805,0.992193,17.764478
post_medium_norm,0.2,86,black,86,black,0.141368,0.99196,18.737118
post_medium_norm,0.2,87,crystals,87,crystals,0.141227,0.991964,18.729012
post_medium_norm,0.2,88,prima matra,88,prima matra,0.151914,0.992072,18.231898
post_medium_norm,0.2,89,mystery school,52,temple of,0.123028,0.993286,16.568813
post_medium_norm,0.2,90,christine hayes,94,christos,0.183588,0.992862,24.579367
post_medium_norm,0.2,91,goddess,91,goddess,0.13626,0.992156,18.120708
post_medium_norm,0.2,92,plain,58,metatronic,0.114616,0.993083,15.373682
post_medium_norm,0.2,93,lotus,93,lotus,0.188804,0.990824,18.299464
post_medium_norm,0.2,94,christos,94,christos,0.54655,0.987998,39.183986
post_medium_norm,0.2,95,book,95,book,0.14269,0.991976,18.733853
post_medium_norm,0.2,96,kadmon,58,metatronic,0.144066,0.992184,17.818579
post_medium_norm,0.2,97,queen,97,queen,0.160258,0.991574,18.182108
post_medium_norm,0.2,98,simeon,98,simeon,0.159442,0.991991,17.085573
post_medium_norm,0.2,99,grid,99,grid,0.141248,0.99191,18.768252
post_medium_norm,0.2,100,name,100,name,0.142958,0.991959,18.767348
post_medium_norm,0.2,101,the sun,101,the sun,0.138234,0.992146,18.223872
post_medium_norm,0.2,102,presence,102,presence,0.14165,0.991953,18.72046
post_medium_norm,0.2,103,sea,103,sea,0.140313,0.991981,18.294656
post_medium_norm,0.2,104,church,52,temple of,0.114065,0.993317,15.360957
post_medium_norm,0.2,105,egyptian,105,egyptian,0.13829,0.992117,18.23921
post_medium_norm,0.2,106,free information,106,free information,0.197869,0.988156,20.082521
post_medium_norm,0.2,107,holorian,8,ark,0.114849,0.992993,15.382685
post_medium_norm,0.2,108,space,108,space,0.14165,0.991953,18.72046
post_medium_norm,0.2,109,high,109,high,0.14165,0.991953,18.72046
post_medium_norm,0.2,110,forms,110,forms,0.141635,0.991951,18.728313
post_medium_norm,0.2,111,mar,111,mar,0.135595,0.992124,18.105291
post_medium_norm,0.2,112,rite,112,rite,2.57019,0.623556,28.900745
post_medium_norm,0.2,113,practice,113,practice,2.57019,0.623556,28.900745
post_medium_norm,0.2,114,lord,52,temple of,0.127178,0.992619,16.767165
post_medium_norm,0.2,115,please support,115,please support,0.197869,0.988156,20.082521
post_medium_norm,0.2,116,lady,116,lady,0.130316,0.992403,17.13079
post_medium_norm,0.2,117,gem,117,gem,0.141482,0.991937,18.770881
post_medium_norm,0.2,118,mazur,58,metatronic,0.116777,0.992938,15.661409
post_medium_norm,0.2,119,kyi,119,kyi,0.209213,0.989073,19.153828
post_medium_norm,0.2,120,sirius,120,sirius,0.130624,0.992389,17.390657
post_medium_norm,0.2,121,valley,121,valley,0.13853,0.99205,18.198174
post_medium_norm,0.2,122,lords,122,lords,0.137642,0.99217,18.12867
post_medium_norm,0.2,123,journey,123,journey,0.142091,0.991932,18.869178
post_medium_norm,0.2,124,dragon,124,dragon,0.141356,0.99195,18.750771
post_medium_norm,0.2,125,individual,125,individual,0.141328,0.991962,18.710921
post_medium_norm,0.2,126,melchizedek,58,metatronic,0.113148,0.993179,15.203844
post_medium_norm,0.2,127,age,127,age,0.137228,0.992157,18.204217
post_medium_norm,0.2,128,stone,128,stone,0.14092,0.991737,17.457804
post_medium_norm,0.2,129,dweller crystal,31,thothhorra,0.143914,0.991848,16.125302
post_medium_norm,0.2,130,level,130,level,0.14165,0.991953,18.72046
post_medium_norm,0.2,131,non profitset,131,non profitset,0.197869,0.988156,20.082521
post_medium_norm,0.2,132,magdalene,132,magdalene,0.13024,0.992426,17.367312
post_medium_norm,0.2,133,stars,133,stars,0.142003,0.991932,18.766152
post_medium_norm,0.2,134,island,134,island,0.170003,0.991569,18.280085
post_medium_norm,0.2,135,moon,135,moon,0.141248,0.991944,18.716995
post_medium_norm,0.2,136,maia christianne,136,maia christianne,0.514656,0.987821,34.737889
post_medium_norm,0.2,137,state,137,state,0.141635,0.991951,18.728313
post_medium_norm,0.2,138,thothhorra khandr,138,thothhorra khandr,0.94295,0.979954,40.056611
post_medium_norm,0.2,139,sanctuary,139,sanctuary,0.188703,0.991566,18.848076
post_medium_norm,0.2,140,dynamic,140,dynamic,0.13952,0.991956,18.61108
post_medium_norm,5.0,1,grail,132,magdalene,0.0,0.995581,0.0
post_medium_norm,5.0,2,christ,2,christ,0.0,0.994171,0.0
post_medium_norm,5.0,3,isis,4,osiris,0.0,0.995667,0.0
post_medium_norm,5.0,4,osiris,4,osiris,0.0,0.995592,0.0
post_medium_norm,5.0,5,earth star,5,earth star,0.0,0.995112,0.0
post_medium_norm,5.0,6,temple doors,6,temple doors,0.0,0.99495,0.0
post_medium_norm,5.0,7,numis'om,7,numis'om,0.0,0.994017,0.0
post_medium_norm,5.0,8,ark,8,ark,0.0,0.995542,0.0
post_medium_norm,5.0,9,metatron,9,metatron,0.0,0.993787,0.0
post_medium_norm,5.0,10,venus,10,venus,0.0,0.993719,0.0
post_medium_norm,5.0,11,orion,11,orion,0.0,0.995432,0.0
post_medium_norm,5.0,12,eye,12,eye,0.0,0.995354,0.0
post_medium_norm,5.0,13,loch,71,crystal,0.0,0.996252,0.0
post_medium_norm,5.0,14,maia nartoomid,41,lineages,0.0,0.78369,0.0
post_medium_norm,5.0,15,god,15,god,0.0,0.995525,0.0
post_medium_norm,5.0,16,doors,16,doors,0.0,0.995486,0.0
post_medium_norm,5.0,17,star lineages,14,maia nartoomid,0.0,0.794868,0.0
post_medium_norm,5.0,18,adam kadmon,70,adam,0.0,0.995785,0.0
post_medium_norm,5.0,19,new earth star,19,new earth star,0.0,0.993635,0.0
post_medium_norm,5.0,20,horus,4,osiris,0.0,0.995897,0.0
post_medium_norm,5.0,21,skull,71,crystal,0.0,0.995527,0.0
post_medium_norm,5.0,22,christic,22,christic,0.0,0.99479,0.0
post_medium_norm,5.0,23,light codes,23,light codes,0.0,0.886867,0.0
post_medium_norm,5.0,24,inner earth,75,central,0.0,0.995507,0.0
post_medium_norm,5.0,25,blue star,121,valley,0.0,0.995549,0.0
post_medium_norm,5.0,26,dna,26,dna,0.0,0.995452,0.0
post_medium_norm,5.0,27,activation rite,14,maia nartoomid,0.0,0.81104,0.0
post_medium_norm,5.0,28,akashic practice,51,rite akashic,0.0,0.743045,0.0
post_medium_norm,5.0,29,pyramid,29,pyramid,0.0,0.995521,0.0
post_medium_norm,5.0,30,templar,41,lineages,0.0,0.78369,0.0
post_medium_norm,5.0,31,thothhorra,31,thothhorra,0.0,0.993849,0.0
post_medium_norm,5.0,32,great pyramid,29,pyramid,0.0,0.995817,0.0
post_medium_norm,5.0,33,johannine,106,free information,0.0,0.995994,0.0
post_medium_norm,5.0,34,crystal skull,71,crystal,0.0,0.995405,0.0
post_medium_norm,5.0,35,mother,35,mother,0.0,0.995546,0.0
post_medium_norm,5.0,36,templa mar,99,grid,0.0,0.995881,0.0
post_medium_norm,5.0,37,master,66,jesus,0.0,0.995533,0.0
post_medium_norm,5.0,38,mystery,38,mystery,0.0,0.99554,0.0
post_medium_norm,5.0,39,yeshua,39,yeshua,0.0,0.995673,0.0
post_medium_norm,5.0,40,pure gem,40,pure gem,0.0,0.995514,0.0
post_medium_norm,5.0,41,lineages,14,maia nartoomid,0.0,0.78752,0.0
post_medium_norm,5.0,42,gate,120,sirius,0.0,0.995551,0.0
post_medium_norm,5.0,43,flame,43,flame,0.0,0.995545,0.0
post_medium_norm,5.0,44,dweller,44,dweller,0.0,0.99536,0.0
post_medium_norm,5.0,45,crystal skulls,71,crystal,0.0,0.995509,0.0
post_medium_norm,5.0,46,atlantis,46,atlantis,0.0,0.99555,0.0
post_medium_norm,5.0,47,of light,47,of light,0.0,0.995511,0.0
post_medium_norm,5.0,48,merkabah,48,merkabah,0.0,0.993771,0.0
post_medium_norm,5.0,49,love,49,love,0.0,0.995487,0.0
post_medium_norm,5.0,50,grace,50,grace,0.0,0.995542,0.0
post_medium_norm,5.0,51,rite akashic,28,akashic practice,0.0,0.743045,0.0
post_medium_norm,5.0,52,temple of,52,temple of,0.0,0.994006,0.0
post_medium_norm,5.0,53,lion,53,lion,0.0,0.995554,0.0
post_medium_norm,5.0,54,matter,54,matter,0.0,0.995535,0.0
post_medium_norm,5.0,55,sun,55,sun,0.0,0.995552,0.0
post_medium_norm,5.0,56,skulls,71,crystal,0.0,0.995509,0.0
post_medium_norm,5.0,57,blood,62,king,0.0,0.995534,0.0
post_medium_norm,5.0,58,metatronic,58,metatronic,0.0,0.994164,0.0
post_medium_norm,5.0,59,tree,59,tree,0.0,0.995487,0.0
post_medium_norm,5.0,60,self,60,self,0.0,0.995543,0.0
post_medium_norm,5.0,61,old,61,old,0.0,0.995552,0.0
post_medium_norm,5.0,62,king,57,blood,0.0,0.995912,0.0
post_medium_norm,5.0,63,set,13,loch,0.0,0.995528,0.0
post_medium_norm,5.0,64,john,25,blue star,0.0,0.996297,0.0
post_medium_norm,5.0,65,atlantean,46,atlantis,0.0,0.995589,0.0
post_medium_norm,5.0,66,jesus,49,love,0.0,0.995978,0.0
post_medium_norm,5.0,67,spirit heart,67,spirit heart,0.0,0.993685,0.0
post_medium_norm,5.0,68,nature,68,nature,0.0,0.995464,0.0
post_medium_norm,5.0,69,heart sanctuary,69,heart sanctuary,0.0,0.995274,0.0
post_medium_norm,5.0,70,adam,58,metatronic,0.0,0.995644,0.0
post_medium_norm,5.0,71,crystal,71,crystal,0.0,0.995108,0.0
post_medium_norm,5.0,72,isis eye,106,free information,0.0,0.996091,0.0
post_medium_norm,5.0,73,mari,35,mother,0.0,0.995935,0.0
post_medium_norm,5.0,74,egypt,74,egypt,0.0,0.995554,0.0
post_medium_norm,5.0,75,central,24,inner earth,0.0,0.995671,0.0
post_medium_norm,5.0,76,logos,76,logos,0.0,0.995544,0.0
post_medium_norm,5.0,77,temporal alchemy,14,maia nartoomid,0.0,0.81104,0.0
post_medium_norm,5.0,78,knowledge,78,knowledge,0.0,0.995537,0.0
post_medium_norm,5.0,79,par,31,thothhorra,0.0,0.997223,0.0
post_medium_norm,5.0,80,city,101,the sun,0.0,0.995685,0.0
post_medium_norm,5.0,81,alchemy star,14,maia nartoomid,0.0,0.81104,0.0
post_medium_norm,5.0,82,johannine grove,31,thothhorra,0.0,0.997132,0.0
post_medium_norm,5.0,83,rose,83,rose,0.0,0.995655,0.0
post_medium_norm,5.0,84,mysteries,84,mysteries,0.0,0.995536,0.0
post_medium_norm,5.0,85,tehuti,39,yeshua,0.0,0.995761,0.0
post_medium_norm,5.0,86,black,116,lady,0.0,0.995532,0.0
post_medium_norm,5.0,87,crystals,87,crystals,0.0,0.995543,0.0
post_medium_norm,5.0,88,prima matra,88,prima matra,0.0,0.995645,0.0
post_medium_norm,5.0,89,mystery school,31,thothhorra,0.0,0.996672,0.0
post_medium_norm,5.0,90,christine hayes,78,knowledge,0.0,0.992743,0.0
post_medium_norm,5.0,91,goddess,35,mother,0.0,0.995691,0.0
post_medium_norm,5.0,92,plain,29,pyramid,0.0,0.996434,0.0
post_medium_norm,5.0,93,lotus,93,lotus,0.0,0.995294,0.0
post_medium_norm,5.0,94,christos,94,christos,0.0,0.993981,0.0
post_medium_norm,5.0,95,book,95,book,0.0,0.995535,0.0
post_medium_norm,5.0,96,kadmon,70,adam,0.0,0.995785,0.0
post_medium_norm,5.0,97,queen,119,kyi,0.0,0.995502,0.0
post_medium_norm,5.0,98,simeon,98,simeon,0.0,0.995748,0.0
post_medium_norm,5.0,99,grid,99,grid,0.0,0.995502,0.0
post_medium_norm,5.0,100,name,62,king,0.0,0.995531,0.0
post_medium_norm,5.0,101,the sun,101,the sun,0.0,0.995693,0.0
post_medium_norm,5.0,102,presence,102,presence,0.0,0.995534,0.0
post_medium_norm,5.0,103,sea,103,sea,0.0,0.995609,0.0
post_medium_norm,5.0,104,church,31,thothhorra,0.0,0.996658,0.0
post_medium_norm,5.0,105,egyptian,105,egyptian,0.0,0.995679,0.0
post_medium_norm,5.0,106,free information,115,please support,0.0,0.995007,0.0
post_medium_norm,5.0,107,holorian,71,crystal,0.0,0.996363,0.0
post_medium_norm,5.0,108,space,108,space,0.0,0.995534,0.0
post_medium_norm,5.0,109,high,109,high,0.0,0.995534,0.0
post_medium_norm,5.0,110,forms,110,forms,0.0,0.99554,0.0
post_medium_norm,5.0,111,mar,59,tree,0.0,0.99565,0.0
post_medium_norm,5.0,112,rite,113,practice,0.0,0.783688,0.0
post_medium_norm,5.0,113,practice,112,rite,0.0,0.783688,0.0
post_medium_norm,5.0,114,lord,31,thothhorra,0.0,0.996047,0.0
post_medium_norm,5.0,115,please support,106,free information,0.0,0.995007,0.0
post_medium_norm,5.0,116,lady,86,black,0.0,0.995885,0.0
post_medium_norm,5.0,117,gem,117,gem,0.0,0.995548,0.0
post_medium_norm,5.0,118,mazur,70,adam,0.0,0.9963,0.0
post_medium_norm,5.0,119,kyi,106,free information,0.0,0.994982,0.0
post_medium_norm,5.0,120,sirius,42,gate,0.0,0.995919,0.0
post_medium_norm,5.0,121,valley,25,blue star,0.0,0.995626,0.0
post_medium_norm,5.0,122,lords,53,lion,0.0,0.995711,0.0
post_medium_norm,5.0,123,journey,123,journey,0.0,0.995513,0.0
post_medium_norm,5.0,124,dragon,124,dragon,0.0,0.99554,0.0
post_medium_norm,5.0,125,individual,13,loch,0.0,0.995528,0.0
post_medium_norm,5.0,126,melchizedek,11,orion,0.0,0.996524,0.0
post_medium_norm,5.0,127,age,61,old,0.0,0.995695,0.0
post_medium_norm,5.0,128,stone,106,free information,0.0,0.99567,0.0
post_medium_norm,5.0,129,dweller crystal,119,kyi,0.0,0.995938,0.0
post_medium_norm,5.0,130,level,130,level,0.0,0.995534,0.0
post_medium_norm,5.0,131,non profitset,106,free information,0.0,0.995007,0.0
post_medium_norm,5.0,132,magdalene,43,flame,0.0,0.995921,0.0
post_medium_norm,5.0,133,stars,120,sirius,0.0,0.995544,0.0
post_medium_norm,5.0,134,island,134,island,0.0,0.995505,0.0
post_medium_norm,5.0,135,moon,135,moon,0.0,0.995527,0.0
post_medium_norm,5.0,136,maia christianne,synth_9002,synth:numis'om,0.0,0.994555,0.0
post_medium_norm,5.0,137,state,137,state,0.0,0.99554,0.0
post_medium_norm,5.0,138,thothhorra khandr,138,thothhorra khandr,0.0,0.994303,0.0
post_medium_norm,5.0,139,sanctuary,139,sanctuary,0.0,0.995355,0.0
post_medium_norm,5.0,140,dynamic,20,horus,0.0,0.995542,0.0
post_medium_norm,20.0,1,grail,7,numis'om,0.0,0.457065,0.0
post_medium_norm,20.0,2,christ,22,christic,0.0,0.505396,0.0
post_medium_norm,20.0,3,isis,7,numis'om,0.0,0.457967,0.0
post_medium_norm,20.0,4,osiris,7,numis'om,0.0,0.460834,0.0
post_medium_norm,20.0,5,earth star,67,spirit heart,0.0,0.38637,0.0
post_medium_norm,20.0,6,temple doors,48,merkabah,0.0,0.478118,0.0
post_medium_norm,20.0,7,numis'om,19,new earth star,0.0,0.516417,0.0
post_medium_norm,20.0,8,ark,2,christ,0.0,0.392712,0.0
post_medium_norm,20.0,9,metatron,7,numis'om,0.0,0.508244,0.0
post_medium_norm,20.0,10,venus,136,maia christianne,0.0,0.499514,0.0
post_medium_norm,20.0,11,orion,2,christ,0.0,0.380191,0.0
post_medium_norm,20.0,12,eye,67,spirit heart,0.0,0.439774,0.0
post_medium_norm,20.0,13,loch,2,christ,0.0,0.399122,0.0
post_medium_norm,20.0,14,maia nartoomid,7,numis'om,0.0,0.309083,0.0
post_medium_norm,20.0,15,god,2,christ,0.0,0.374319,0.0
post_medium_norm,20.0,16,doors,48,merkabah,0.0,0.504262,0.0
post_medium_norm,20.0,17,star lineages,7,numis'om,0.0,0.311042,0.0
post_medium_norm,20.0,18,adam kadmon,7,numis'om,0.0,0.459077,0.0
post_medium_norm,20.0,19,new earth star,7,numis'om,0.0,0.515303,0.0
post_medium_norm,20.0,20,horus,6,temple doors,0.0,0.442624,0.0
post_medium_norm,20.0,21,skull,138,thothhorra khandr,0.0,0.240576,0.0
post_medium_norm,20.0,22,christic,2,christ,0.0,0.43411,0.0
post_medium_norm,20.0,23,light codes,7,numis'om,0.0,0.346954,0.0
post_medium_norm,20.0,24,inner earth,2,christ,0.0,0.390595,0.0
post_medium_norm,20.0,25,blue star,7,numis'om,0.0,0.45829,0.0
post_medium_norm,20.0,26,dna,48,merkabah,0.0,0.424554,0.0
post_medium_norm,20.0,27,activation rite,7,numis'om,0.0,0.32528,0.0
post_medium_norm,20.0,28,akashic practice,51,rite akashic,0.0,0.174237,0.0
post_medium_norm,20.0,29,pyramid,2,christ,0.0,0.369302,0.0
post_medium_norm,20.0,30,templar,7,numis'om,0.0,0.309083,0.0
post_medium_norm,20.0,31,thothhorra,138,thothhorra khandr,0.0,0.347023,0.0
post_medium_norm,20.0,32,great pyramid,2,christ,0.0,0.361698,0.0
post_medium_norm,20.0,33,johannine,7,numis'om,0.0,0.460976,0.0
post_medium_norm,20.0,34,crystal skull,138,thothhorra khandr,0.0,0.263965,0.0
post_medium_norm,20.0,35,mother,2,christ,0.0,0.375606,0.0
post_medium_norm,20.0,36,templa mar,2,christ,0.0,0.439667,0.0
post_medium_norm,20.0,37,master,2,christ,0.0,0.396015,0.0
post_medium_norm,20.0,38,mystery,2,christ,0.0,0.400897,0.0
post_medium_norm,20.0,39,yeshua,2,christ,0.0,0.298954,0.0
post_medium_norm,20.0,40,pure gem,2,christ,0.0,0.382154,0.0
post_medium_norm,20.0,41,lineages,7,numis'om,0.0,0.309549,0.0
post_medium_norm,20.0,42,gate,2,christ,0.0,0.377247,0.0
post_medium_norm,20.0,43,flame,2,christ,0.0,0.382542,0.0
post_medium_norm,20.0,44,dweller,138,thothhorra khandr,0.0,0.285366,0.0
post_medium_norm,20.0,45,crystal skulls,138,thothhorra khandr,0.0,0.259808,0.0
post_medium_norm,20.0,46,atlantis,2,christ,0.0,0.392525,0.0
post_medium_norm,20.0,47,of light,48,merkabah,0.0,0.501031,0.0
post_medium_norm,20.0,48,merkabah,6,temple doors,0.0,0.518135,0.0
post_medium_norm,20.0,49,love,94,christos,0.0,0.352265,0.0
post_medium_norm,20.0,50,grace,2,christ,0.0,0.392712,0.0
post_medium_norm,20.0,51,rite akashic,28,akashic practice,0.0,0.174237,0.0
post_medium_norm,20.0,52,temple of,2,christ,0.0,0.43921,0.0
post_medium_norm,20.0,53,lion,2,christ,0.0,0.3639,0.0
post_medium_norm,20.0,54,matter,2,christ,0.0,0.400052,0.0
post_medium_norm,20.0,55,sun,2,christ,0.0,0.364936,0.0
post_medium_norm,20.0,56,skulls,138,thothhorra khandr,0.0,0.259808,0.0
post_medium_norm,20.0,57,blood,2,christ,0.0,0.396063,0.0
post_medium_norm,20.0,58,metatronic,7,numis'om,0.0,0.420554,0.0
post_medium_norm,20.0,59,tree,94,christos,0.0,0.350234,0.0
post_medium_norm,20.0,60,self,2,christ,0.0,0.379094,0.0
post_medium_norm,20.0,61,old,2,christ,0.0,0.374943,0.0
post_medium_norm,20.0,62,king,2,christ,0.0,0.392761,0.0
post_medium_norm,20.0,63,set,2,christ,0.0,0.382819,0.0
post_medium_norm,20.0,64,john,22,christic,0.0,0.439681,0.0
post_medium_norm,20.0,65,atlantean,2,christ,0.0,0.463797,0.0
post_medium_norm,20.0,66,jesus,2,christ,0.0,0.348688,0.0
post_medium_norm,20.0,67,spirit heart,7,numis'om,0.0,0.515806,0.0
post_medium_norm,20.0,68,nature,94,christos,0.0,0.353282,0.0
post_medium_norm,20.0,69,heart sanctuary,19,new earth star,0.0,0.421706,0.0
post_medium_norm,20.0,70,adam,2,christ,0.0,0.453056,0.0
post_medium_norm,20.0,71,crystal,138,thothhorra khandr,0.0,0.349854,0.0
post_medium_norm,20.0,72,isis eye,6,temple doors,0.0,0.428198,0.0
post_medium_norm,20.0,73,mari,2,christ,0.0,0.408035,0.0
post_medium_norm,20.0,74,egypt,2,christ,0.0,0.376504,0.0
post_medium_norm,20.0,75,central,2,christ,0.0,0.379468,0.0
post_medium_norm,20.0,76,logos,2,christ,0.0,0.391761,0.0
post_medium_norm,20.0,77,temporal alchemy,7,numis'om,0.0,0.32528,0.0
post_medium_norm,20.0,78,knowledge,2,christ,0.0,0.380937,0.0
post_medium_norm,20.0,79,par,19,new earth star,0.0,0.360289,0.0
post_medium_norm,20.0,80,city,2,christ,0.0,0.369661,0.0
post_medium_norm,20.0,81,alchemy star,7,numis'om,0.0,0.32528,0.0
post_medium_norm,20.0,82,johannine grove,7,numis'om,0.0,0.331487,0.0
post_medium_norm,20.0,83,rose,138,thothhorra khandr,0.0,0.389998,0.0
post_medium_norm,20.0,84,mysteries,94,christos,0.0,0.40754,0.0
post_medium_norm,20.0,85,tehuti,19,new earth star,0.0,0.430615,0.0
post_medium_norm,20.0,86,black,2,christ,0.0,0.384521,0.0
post_medium_norm,20.0,87,crystals,2,christ,0.0,0.403045,0.0
post_medium_norm,20.0,88,prima matra,136,maia christianne,0.0,0.463907,0.0
post_medium_norm,20.0,89,mystery school,67,spirit heart,0.0,0.379228,0.0
post_medium_norm,20.0,90,christine hayes,2,christ,0.0,0.397486,0.0
post_medium_norm,20.0,91,goddess,7,numis'om,0.0,0.449226,0.0
post_medium_norm,20.0,92,plain,138,thothhorra khandr,0.0,0.387131,0.0
post_medium_norm,20.0,93,lotus,31,thothhorra,0.0,0.334993,0.0
post_medium_norm,20.0,94,christos,138,thothhorra khandr,0.0,0.543579,0.0
post_medium_norm,20.0,95,book,2,christ,0.0,0.381324,0.0
post_medium_norm,20.0,96,kadmon,7,numis'om,0.0,0.459077,0.0
post_medium_norm,20.0,97,queen,94,christos,0.0,0.433803,0.0
post_medium_norm,20.0,98,simeon,19,new earth star,0.0,0.303353,0.0
post_medium_norm,20.0,99,grid,94,christos,0.0,0.394313,0.0
post_medium_norm,20.0,100,name,2,christ,0.0,0.37526,0.0
post_medium_norm,20.0,101,the sun,2,christ,0.0,0.368822,0.0
post_medium_norm,20.0,102,presence,2,christ,0.0,0.376456,0.0
post_medium_norm,20.0,103,sea,94,christos,0.0,0.336808,0.0
post_medium_norm,20.0,104,church,48,merkabah,0.0,0.45587,0.0
post_medium_norm,20.0,105,egyptian,2,christ,0.0,0.374487,0.0
post_medium_norm,20.0,106,free information,7,numis'om,0.0,0.460953,0.0
post_medium_norm,20.0,107,holorian,48,merkabah,0.0,0.495311,0.0
post_medium_norm,20.0,108,space,2,christ,0.0,0.376456,0.0
post_medium_norm,20.0,109,high,2,christ,0.0,0.376456,0.0
post_medium_norm,20.0,110,forms,2,christ,0.0,0.37149,0.0
post_medium_norm,20.0,111,mar,7,numis'om,0.0,0.450115,0.0
post_medium_norm,20.0,112,rite,7,numis'om,0.0,0.309082,0.0
post_medium_norm,20.0,113,practice,7,numis'om,0.0,0.309082,0.0
post_medium_norm,20.0,114,lord,2,christ,0.0,0.371802,0.0
post_medium_norm,20.0,115,please support,7,numis'om,0.0,0.460953,0.0
post_medium_norm,20.0,116,lady,31,thothhorra,0.0,0.316707,0.0
post_medium_norm,20.0,117,gem,2,christ,0.0,0.385807,0.0
post_medium_norm,20.0,118,mazur,48,merkabah,0.0,0.451285,0.0
post_medium_norm,20.0,119,kyi,138,thothhorra khandr,0.0,0.439564,0.0
post_medium_norm,20.0,120,sirius,94,christos,0.0,0.455692,0.0
post_medium_norm,20.0,121,valley,94,christos,0.0,0.376783,0.0
post_medium_norm,20.0,122,lords,2,christ,0.0,0.43949,0.0
post_medium_norm,20.0,123,journey,48,merkabah,0.0,0.504769,0.0
post_medium_norm,20.0,124,dragon,2,christ,0.0,0.412765,0.0
post_medium_norm,20.0,125,individual,2,christ,0.0,0.382819,0.0
post_medium_norm,20.0,126,melchizedek,2,christ,0.0,0.450015,0.0
post_medium_norm,20.0,127,age,2,christ,0.0,0.378711,0.0
post_medium_norm,20.0,128,stone,2,christ,0.0,0.404788,0.0
post_medium_norm,20.0,129,dweller crystal,138,thothhorra khandr,0.0,0.29913,0.0
post_medium_norm,20.0,130,level,2,christ,0.0,0.376456,0.0
post_medium_norm,20.0,131,non profitset,7,numis'om,0.0,0.460953,0.0
post_medium_norm,20.0,132,magdalene,7,numis'om,0.0,0.489464,0.0
post_medium_norm,20.0,133,stars,2,christ,0.0,0.368084,0.0
post_medium_norm,20.0,134,island,94,christos,0.0,0.299082,0.0
post_medium_norm,20.0,135,moon,2,christ,0.0,0.392897,0.0
post_medium_norm,20.0,136,maia christianne,19,new earth star,0.0,0.517801,0.0
post_medium_norm,20.0,137,state,2,christ,0.0,0.37149,0.0
post_medium_norm,20.0,138,thothhorra khandr,31,thothhorra,0.0,0.434098,0.0
post_medium_norm,20.0,139,sanctuary,19,new earth star,0.0,0.445311,0.0
post_medium_norm,20.0,140,dynamic,7,numis'om,0.0,0.459105,0.0
post_extreme_norm,0.2,1,grail,1,grail,0.130008,0.99089,18.050855
post_extreme_norm,0.2,2,christ,2,christ,1.65718,0.969207,42.972955
post_extreme_norm,0.2,3,isis,synth_9008,synth:isis,0.174498,0.991479,18.556369
post_extreme_norm,0.2,4,osiris,4,osiris,0.2349,0.990776,19.081999
post_extreme_norm,0.2,5,earth star,5,earth star,0.342562,0.987563,19.498569
post_extreme_norm,0.2,6,temple doors,6,temple doors,0.484642,0.988768,35.800814
post_extreme_norm,0.2,7,numis'om,7,numis'om,0.960034,0.973618,39.023464
post_extreme_norm,0.2,8,ark,8,ark,0.227133,0.990919,19.106552
post_extreme_norm,0.2,9,metatron,9,metatron,1.394687,0.971199,40.855267
