schema,runId,runIndex,repIndex,capLawHash,pressCUsed,dampUsed,tick,tMs,lateByMs,basin,max1_from,max1_to,max1_absFlux,max2_from,max2_to,max2_absFlux,flux_114_89,flux_114_79,flux_136_89,flux_136_79,flux_89_79,handshake_pending,handshake_applied_tick
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,22,4400,0.0,82,114,89,0.090055,114,79,0.090053,0.090055,0.090053,0.076052,0.076050,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,23,4600,0.0,82,114,89,0.084866,114,79,0.084863,0.084866,0.084863,0.071330,0.071328,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,24,4800,0.0,82,114,89,0.079792,114,79,0.079789,0.079792,0.079789,0.066777,0.066775,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,25,5000,0.0,82,114,89,0.074863,114,79,0.074861,0.074863,0.074861,0.062407,0.062405,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,26,5200,0.0,82,114,89,0.070104,114,79,0.070101,0.070104,0.070101,0.058231,0.058229,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,27,5400,0.0,82,114,89,0.065530,114,79,0.065528,0.065530,0.065528,0.054254,0.054252,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,28,5600,0.0,82,114,89,0.061153,114,79,0.061151,0.061153,0.061151,0.050478,0.050476,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,29,5800,0.0,82,114,89,0.056982,114,79,0.056980,0.056982,0.056980,0.046905,0.046903,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,30,6000,0.0,82,114,89,0.053019,114,79,0.053017,0.053019,0.053017,0.043532,0.043530,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,31,6200,0.0,82,114,89,0.049266,114,79,0.049264,0.049266,0.049264,0.040359,0.040357,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,32,6400,0.0,82,114,89,0.045721,114,79,0.045719,0.045721,0.045719,0.037384,0.037382,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,33,6600,0.0,82,114,89,0.042382,114,79,0.042380,0.042382,0.042380,0.034601,0.034599,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,34,6800,0.0,82,114,89,0.039244,114,79,0.039242,0.039244,0.039242,0.032000,0.031998,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,35,7000,0.0,82,114,89,0.036300,114,79,0.036298,0.036300,0.036298,0.029574,0.029572,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,36,7200,0.0,82,114,89,0.033544,114,79,0.033542,0.033544,0.033542,0.027312,0.027311,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,37,7400,0.0,82,114,89,0.030968,114,79,0.030966,0.030968,0.030966,0.025207,0.025206,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,38,7600,0.0,82,114,89,0.028565,114,79,0.028564,0.028565,0.028564,0.023251,0.023249,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,39,7800,0.0,82,114,89,0.026327,114,79,0.026325,0.026327,0.026325,0.021433,0.021432,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,40,8000,0.0,82,114,89,0.024245,114,79,0.024243,0.024245,0.024243,0.019747,0.019745,-0.000002,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,41,8200,0.0,82,114,89,0.022311,114,79,0.022309,0.022311,0.022309,0.018183,0.018182,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,42,8400,0.0,82,114,89,0.020516,114,79,0.020514,0.020516,0.020514,0.016735,0.016734,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,43,8600,0.0,82,114,89,0.018853,114,79,0.018851,0.018853,0.018851,0.015395,0.015394,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,44,8800,0.0,82,114,89,0.017313,114,79,0.017311,0.017313,0.017311,0.014156,0.014155,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,45,9000,0.0,82,114,89,0.015889,114,79,0.015888,0.015889,0.015888,0.013011,0.013010,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,46,9200,0.0,82,114,89,0.014573,114,79,0.014572,0.014573,0.014572,0.011953,0.011952,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,47,9400,0.0,82,114,89,0.013359,114,79,0.013358,0.013359,0.013358,0.010975,0.010974,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,48,9600,0.0,82,114,89,0.012239,114,79,0.012238,0.012239,0.012238,0.010071,0.010070,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,49,9800,0.0,82,114,89,0.011207,114,79,0.011206,0.011207,0.011206,0.009236,0.009236,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,50,10000,0.0,82,114,89,0.010257,114,79,0.010256,0.010257,0.010256,0.008467,0.008466,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,51,10200,0.0,82,114,89,0.009382,114,79,0.009381,0.009382,0.009381,0.007758,0.007757,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,52,10400,0.0,82,114,89,0.008578,104,114,0.008578,0.008578,0.008578,0.007105,0.007104,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,53,10600,0.0,82,114,89,0.007840,104,114,0.007839,0.007840,0.007839,0.006503,0.006503,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,54,10800,0.0,82,114,89,0.007162,104,114,0.007161,0.007162,0.007161,0.005951,0.005950,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,55,11000,0.0,82,114,89,0.006539,104,114,0.006539,0.006539,0.006539,0.005442,0.005442,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,56,11200,0.0,82,114,89,0.005969,104,114,0.005968,0.005969,0.005968,0.004975,0.004975,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,57,11400,0.0,82,114,89,0.005446,104,114,0.005445,0.005446,0.005445,0.004547,0.004546,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,58,11600,0.0,82,114,89,0.004967,104,114,0.004966,0.004967,0.004966,0.004153,0.004153,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,59,11800,0.0,82,114,89,0.004528,104,114,0.004528,0.004528,0.004527,0.003793,0.003792,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-15-012Z_r00028_d8.000_rep2,28,2,9dbcb7d6,2.0,8,60,12000,0.0,82,114,89,0.004127,104,114,0.004126,0.004127,0.004126,0.003462,0.003462,-0.000001,1,7
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,0,0,0.0,82,82,23,0.087885,82,89,0.082981,0.000108,0.000107,0.032237,0.032237,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,1,200,0.0,82,82,23,0.085274,82,89,0.080523,0.028839,0.028839,0.055849,0.055848,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,2,400,0.0,82,82,23,0.081737,82,89,0.077188,0.049830,0.049830,0.072548,0.072547,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,3,600,0.0,82,136,89,0.083746,136,79,0.083746,0.064623,0.064623,0.083746,0.083746,-0.000001,1,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,4,800,0.0,82,136,89,0.090611,136,79,0.090611,0.080107,0.080106,0.090611,0.090611,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,5,1000,0.0,82,136,89,0.094101,136,79,0.094101,0.090231,0.090230,0.094101,0.094101,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,6,1200,0.0,82,114,89,0.096147,114,79,0.096147,0.096147,0.096147,0.095000,0.095000,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,7,1400,0.0,82,114,89,0.098803,114,79,0.098802,0.098803,0.098802,0.093944,0.093943,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,8,1600,0.0,82,114,89,0.098968,114,79,0.098967,0.098968,0.098967,0.091444,0.091444,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,9,1800,0.0,82,114,89,0.097267,114,79,0.097267,0.097267,0.097267,0.087913,0.087912,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,10,2000,0.0,82,114,89,0.094205,114,79,0.094204,0.094205,0.094204,0.083676,0.083675,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,11,2200,0.0,82,114,89,0.090182,114,79,0.090181,0.090182,0.090181,0.078990,0.078989,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,12,2400,0.0,82,114,89,0.085517,114,79,0.085516,0.085517,0.085516,0.074050,0.074049,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,13,2600,0.0,82,114,89,0.080459,114,79,0.080458,0.080459,0.080458,0.069007,0.069007,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,14,2800,0.0,82,114,89,0.075203,114,79,0.075203,0.075203,0.075203,0.063982,0.063981,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,15,3000,0.0,82,114,89,0.069897,114,79,0.069896,0.069897,0.069896,0.059062,0.059061,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,16,3200,0.0,82,114,89,0.064652,114,79,0.064651,0.064652,0.064651,0.054311,0.054310,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,17,3400,0.0,82,114,89,0.059550,114,79,0.059549,0.059550,0.059549,0.049774,0.049773,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,18,3600,0.0,82,114,89,0.054649,114,79,0.054648,0.054649,0.054648,0.045479,0.045478,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,19,3800,0.0,82,114,89,0.049989,114,79,0.049988,0.049989,0.049988,0.041444,0.041443,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,20,4000,0.0,82,114,89,0.045595,114,79,0.045594,0.045595,0.045594,0.037678,0.037677,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,21,4200,0.0,82,114,89,0.041481,114,79,0.041480,0.041481,0.041480,0.034180,0.034179,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,22,4400,0.0,82,114,89,0.037651,114,79,0.037650,0.037651,0.037650,0.030947,0.030946,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,23,4600,0.0,82,114,89,0.034104,114,79,0.034103,0.034104,0.034103,0.027971,0.027970,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,24,4800,0.0,82,114,89,0.030833,114,79,0.030833,0.030833,0.030833,0.025241,0.025240,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,25,5000,0.0,82,114,89,0.027829,114,79,0.027828,0.027829,0.027828,0.022745,0.022744,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,26,5200,0.0,82,114,89,0.025079,114,79,0.025078,0.025079,0.025078,0.020468,0.020467,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,27,5400,0.0,82,114,89,0.022568,114,79,0.022567,0.022568,0.022567,0.018397,0.018396,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,28,5600,0.0,82,114,89,0.020283,104,114,0.020282,0.020283,0.020282,0.016517,0.016516,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,29,5800,0.0,82,114,89,0.018207,104,114,0.018207,0.018207,0.018207,0.014814,0.014813,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,30,6000,0.0,82,114,89,0.016326,104,114,0.016326,0.016326,0.016326,0.013274,0.013273,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,31,6200,0.0,82,114,89,0.014625,104,114,0.014624,0.014625,0.014624,0.011884,0.011883,-0.000001,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,32,6400,0.0,82,114,89,0.013088,104,114,0.013088,0.013088,0.013088,0.010633,0.010633,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,33,6600,0.0,82,114,89,0.011704,104,114,0.011703,0.011704,0.011703,0.009508,0.009508,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,34,6800,0.0,90,114,89,0.010457,104,114,0.010457,0.010457,0.010456,0.008498,0.008497,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,35,7000,0.0,90,114,89,0.009336,104,114,0.009336,0.009336,0.009336,0.007591,0.007590,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,36,7200,0.0,90,104,114,0.008330,114,89,0.008330,0.008330,0.008329,0.006777,0.006777,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,37,7400,0.0,90,104,114,0.007427,114,89,0.007427,0.007427,0.007427,0.006048,0.006048,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,38,7600,0.0,90,104,114,0.006618,114,89,0.006618,0.006618,0.006618,0.005396,0.005395,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,39,7800,0.0,90,104,114,0.005894,114,89,0.005894,0.005894,0.005894,0.004812,0.004811,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,40,8000,0.0,90,104,114,0.005247,114,89,0.005247,0.005247,0.005246,0.004289,0.004289,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,41,8200,0.0,90,104,114,0.004668,114,89,0.004668,0.004668,0.004668,0.003822,0.003822,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,42,8400,0.0,90,104,114,0.004151,114,89,0.004151,0.004151,0.004151,0.003405,0.003405,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,43,8600,0.0,90,104,114,0.003690,114,89,0.003690,0.003690,0.003690,0.003033,0.003032,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,44,8800,0.0,90,104,114,0.003279,114,89,0.003279,0.003279,0.003279,0.002700,0.002700,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,45,9000,0.0,90,104,114,0.002913,114,89,0.002912,0.002912,0.002912,0.002404,0.002403,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,46,9200,0.0,90,104,114,0.002586,114,89,0.002586,0.002586,0.002586,0.002139,0.002139,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,47,9400,0.0,90,104,114,0.002296,114,89,0.002295,0.002295,0.002295,0.001903,0.001902,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,48,9600,0.0,82,104,114,0.002037,114,89,0.002037,0.002037,0.002037,0.001692,0.001692,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,49,9800,0.0,82,104,114,0.001807,114,89,0.001807,0.001807,0.001807,0.001504,0.001504,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,50,10000,0.0,82,104,114,0.001603,114,89,0.001602,0.001602,0.001602,0.001336,0.001336,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,51,10200,0.0,82,104,114,0.001421,114,89,0.001421,0.001421,0.001421,0.001187,0.001187,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,52,10400,0.0,82,104,114,0.001260,114,89,0.001260,0.001260,0.001260,0.001054,0.001054,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,53,10600,0.0,82,104,114,0.001118,114,89,0.001118,0.001118,0.001117,0.000936,0.000936,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,54,10800,0.0,82,104,114,0.000991,114,89,0.000991,0.000991,0.000991,0.000831,0.000831,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,55,11000,0.0,82,104,114,0.000879,114,89,0.000879,0.000879,0.000879,0.000738,0.000737,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,56,11200,0.0,82,104,114,0.000779,114,89,0.000779,0.000779,0.000779,0.000654,0.000654,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,57,11400,0.0,82,104,114,0.000691,114,89,0.000691,0.000691,0.000691,0.000580,0.000580,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,58,11600,0.0,82,104,114,0.000613,114,89,0.000613,0.000613,0.000613,0.000515,0.000515,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,59,11800,0.0,82,104,114,0.000544,114,89,0.000543,0.000543,0.000543,0.000457,0.000456,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-16-637Z_r00029_d15.000_rep5,29,5,9dbcb7d6,2.0,15,60,12000,0.0,82,104,114,0.000482,114,89,0.000482,0.000482,0.000482,0.000405,0.000405,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-18-268Z_r00030_d15.000_rep8,30,8,9dbcb7d6,2.0,15,0,0,0.0,82,82,23,0.087885,82,89,0.082981,0.000108,0.000107,0.032237,0.032237,-0.000001,0,
